text	site	step_label	domain	source_file	source_type	el_visible	el_width	el_height	el_x	el_y	el_tag	label	Pattern Category	confidence
Organic B	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Organic Harvest	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Organic India	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7778498046585709
Orgatre	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Origami	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Origin	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Origin Nutrition	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Orimii	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
ORIONZ	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Oris	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Orlane	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
ORNAMAAS	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ornate Jewels	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Oroh	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
OROSSENTIALS	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Orthodox	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Orto Parisi	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Oscar	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Oshea Herbals	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Osteocare	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Osvag India	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7778498046585709
Oteria	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Otoori	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Otrix	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
OUAI	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
OUTBACK	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
OUTERWORLD	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Outhouse	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Outzidr	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ovego	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Oxyglow Herbals	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
OxyLife	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Oyvu	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ozel	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Oziva	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ozone	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ozuko	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
OZZARO	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PA maxima	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Paaduks	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Paco Madamo	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Paco Rabanne	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Paese Cosmetics	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pair ie Tales	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Palmer's	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Palmolive	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Palmonas	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Paloma Picasso	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Panache	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PANASH	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Panash Wellness	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Panchvati Herbals	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PANGOLIN	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pantene	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Parachute	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Paradyes	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PARAMA NATURALS	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Paree	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Parfait	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PARIM	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Park Avenue	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.737112657962977
Parnell	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Parul Garg Beauty	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7516443336133749
Parx	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Paseo	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Passion Indulge	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PAT McGRATH LABS	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Patrika	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PAUL HEWITT	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Paul Mitchell	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Paula's Choice	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7747134941130454
PAYA	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PAZZION	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Peach Flores	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Peach Tassels	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PEARLS INDIA	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7778498046585709
Pearlure	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pears	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pebble	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pee Safe	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7733536849544593
Peebuddy	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Peggy Oliver	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pelle Luxur	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PELUCHE	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pennline	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PENTA DECORATIVE	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PENTADECO	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Peora	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pep Nails	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pepitoes	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PEPPER	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pepsodent	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Perca	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Percival	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PERCLUTION ENTERPRISE	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Perenne	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Perfectil	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Perfectly Average	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Perfora	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Perfume Lounge	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PERKEY	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PERPAA	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Perquisite	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Perris Monte Carlo	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Personal Touch Skincare	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7728862722994481
Petal Fresh	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7800937786224491
Peter England	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Peter Minuit	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pexpo	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Phab	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Philip B	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Philipp Plein	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Philips	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Philips Audio	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Physiogel	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PICCO MASSIMO	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pier seven	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7603116221892303
Pierre Cardin	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pierre Cardin Paris	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pierre Lannier	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pigment Play	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pilgrim	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pink Chicken	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PINK ENERGY	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7524115630587556
PINKCITY CRAFT	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7849705501168682
PINKFLASH	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pinky Goat	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pinnacle	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PINQ	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pinq Polka	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pippin Paris	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PISTOLA	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PIXI	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Plan B	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7448450451879551
Planet Paaduks	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Plantex	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PLAY	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Playboy	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PlayR	nykaa	landing	indian	step01_landing_20260805_225654.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
